cell_id,method_id,seed,population_id,mode,evaluator,team_return,expected_intervention_cost,actual_confusion_loss,residual_bayes_risk,decision_utilization_gap,total_regret,policy_dri,probe_probability,expected_commitment_time,identity_mutual_information_bits,decision_signature_mutual_information_bits,active_frontier_distance,oracle_normalized_return,response_signature_accuracy,belief_brier_score,expected_calibration_error,partner_response_prediction_loss,commitment_time_distribution,applicability_flags
active_only,gru_ppo_passive,2009,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,{'2': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_passive,2009,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,80.00000181351778,0.0,19.999998186482216,19.999998186482216,0.0,19.999998186482216,9.067588919720038e-08,0.0,0.5476979879815153,0.0,0.0,1.7437671016087162e-08,2.5907396913485823e-07,,,,,"{'0': 0.6263572573661804, '1': 0.19958731593434553, '2': 0.17405533602358486}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_passive,2010,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,{'0': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_passive,2010,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,79.9999995079635,0.0,20.000000492036502,20.000000492036502,0.0,20.000000492036502,-2.4601825110437404e-08,0.0,0.46774052548814393,0.0,0.0,1.230091251080978e-08,-7.029092939449453e-08,,,,,"{'0': 0.6514573991298676, '1': 0.22934472545577123, '2': 0.11919790001618635}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2001,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,{'0': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2001,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,79.9244659335302,0.11027771990207268,19.965256346567735,19.73533496549143,0.22992138107630566,20.075534066469807,0.013233251725428552,0.022055543980414535,0.26931270419459413,0.0061330271329294375,0.0061330271329294375,1.4358234642641428e-08,-0.010790580924257094,,,,,"{'0': 0.7904778718948364, '1': 0.1497317013413733, '2': 0.05979050142661044}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2002,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,{'2': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2002,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,79.90458263598232,0.13269462399451407,19.962722740023164,19.681533099101408,0.281189640921756,20.095417364017678,0.015923345044929604,0.026538924798902814,0.7837375269250185,0.007379729378471931,0.007379729378471931,1.891233093742617e-09,-0.013631052002525377,,,,,"{'0': 0.4754576236009598, '1': 0.26534724554188566, '2': 0.2591951406915664}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2003,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,{'0': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2003,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,79.93810149922439,0.10054244982525842,19.961356050950346,19.75869793045284,0.20265812049750664,20.061898500775605,0.012065103477358008,0.020108489965051685,0.3155871094018149,0.005591606113520281,0.005591606113520281,1.826601342803188e-09,-0.008842642967944616,,,,,"{'0': 0.7333731949329376, '1': 0.2176664817356562, '2': 0.04896031383307931}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2004,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2004,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,86.103099618215,4.419019144966162,9.477881236818833,9.394353758023032,0.08352747879580136,13.896900381784995,0.5302823120988485,0.8838038289932325,0.9282232464365152,0.24576101447399204,0.24576101447399204,2.8274824938654923e-09,0.8718713740307139,,,,,"{'0': 0.0960862748324871, '1': 0.8796041744926927, '2': 0.024309535971911215}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2005,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,{'0': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2005,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,79.8977887394804,0.14600928407675753,19.956201976442834,19.649578177968742,0.30662379847409227,20.102211260519592,0.017521091101562903,0.029201856815351507,0.4293477590887556,0.008120215957471253,0.008120215957471253,4.420701542943034e-09,-0.014601608645656532,,,,,"{'0': 0.668404757976532, '1': 0.2338427709334765, '2': 0.09775249407763957}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2006,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2006,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,79.9354687731461,0.12600125001490667,19.938529976839,19.697596053469454,0.24093392336954622,20.064531226853905,0.015120197326527317,0.02520025000298133,0.7074257514333411,0.00700748152764377,0.00700748152764377,9.100911270992559e-09,-0.009218746693414508,,,,,"{'0': 0.47828617691993713, '1': 0.33600180007730734, '2': 0.18571197567801684}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2007,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2007,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,82.25128452342823,1.7868918097034536,15.961823666868318,15.711459082310952,0.25036458455736543,17.74871547657177,0.21442704588445238,0.3573783619406907,0.6617583051844191,0.09937688195088165,0.09937688195088165,5.523084222875268e-09,0.3216120747754608,,,,,"{'0': 0.43673136830329895, '1': 0.4647789007689072, '2': 0.09848970220775595}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2008,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2008,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,79.87020981755282,0.15469678351401925,19.97509339893316,19.628725701926896,0.346367697006265,20.12979018244718,0.01856371490365518,0.03093935670280385,0.45163079601643247,0.008603365861308124,0.008603365861308124,1.9400379393775555e-08,-0.01854145463531154,,,,,"{'0': 0.6089999675750732, '1': 0.3303690670694754, '2': 0.06063086447347856}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2009,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,80.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2009,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,79.89474773300691,0.11791485648181049,19.987337410511273,19.717003156313197,0.270334254198076,20.105252266993084,0.014149842184340145,0.0235829712963621,0.6991765572533409,0.006557761756596061,0.006557761756596061,1.1424331315625839e-08,-0.015036038141870125,,,,,"{'0': 0.4484214633703232, '1': 0.40398039719296674, '2': 0.14759808003018712}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2010,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,gru_ppo_active,2010,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,84.00814257523518,3.0744578424330955,12.917399582331726,12.62130167906956,0.2960979032621651,15.99185742476482,0.36893491604652195,0.6148915684866191,0.9436901788221373,0.17098406988677206,0.17098406988677206,4.816432603177008e-09,0.5725917964621691,,,,,"{'0': 0.16022735834121704, '1': 0.7358551545863276, '2': 0.1039175121179049}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': False}"
active_only,odits_style,2001,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.0002885639696614817,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2001,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,86.38856966632952,4.663620640995887,8.947809692674594,8.807310419288141,0.14049927338645318,13.611430333670482,0.5596344790355929,0.9327241281991775,0.9585276729012577,0.2593643752728695,0.2593643752728695,4.06939712696351e-10,0.9126528094756452,,,,0.00040264880866785395,"{'0': 0.04896959848701954, '1': 0.9435331258925304, '2': 0.007497273504363635}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2002,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.00046260230010375386,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2002,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,85.15695138435629,3.8204834141878936,11.022565201455823,10.830839320810997,0.19172588064482632,14.843048615643717,0.4584580339594502,0.7640966828375787,0.8508507633278322,0.2124738202868924,0.2124738202868924,4.664789020870385e-09,0.7367073406223271,,,,0.000607192072265925,"{'0': 0.1622794270515442, '1': 0.8245903340552736, '2': 0.013130214636279306}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2003,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.0015573491109535098,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2003,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,82.08836162278098,1.777017073213943,16.134621304005083,15.735159049595495,0.39946225440958827,17.911638377219028,0.21324204752022524,0.35540341464278863,0.6924547701887743,0.09882770459325696,0.09882770459325696,2.4335535723315606e-10,0.2983373746829971,,,,0.001871442101625881,"{'0': 0.34925077855587006, '1': 0.6090436752303814, '2': 0.041705547479196456}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2004,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.0010804488265421242,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2004,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,82.7859512804504,2.203463688789841,15.010585030759751,14.711688266225764,0.2988967645339873,17.21404871954959,0.2644155866887118,0.4406927377579682,0.5985169435762429,0.12254426915766227,0.12254426915766227,1.0762705587863408e-08,0.39799304006434355,,,,0.001315890501012918,"{'0': 0.422813355922699, '1': 0.5558564565104973, '2': 0.02133024353287275}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2005,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.0005800743674626574,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2005,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,85.90849569074368,4.362563645648347,9.72894066360797,9.529848140277927,0.19909252333004268,14.091504309256317,0.5235075929861036,0.8725127291296695,0.9369724592113283,0.24262127682411402,0.24262127682411402,8.556095763513948e-09,0.8440708129633825,,,,0.0006389492983373092,"{'0': 0.07430308312177658, '1': 0.9144214635285148, '2': 0.011275497841406787}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2006,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.0005127004405949266,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2006,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,85.36103199693171,3.9707382997121963,10.668229703356092,10.470229033954979,0.19800066940111272,14.638968003068289,0.47648854830225107,0.7941476599424393,0.8627311564339423,0.22083015274093715,0.22083015274093715,9.16600239298814e-09,0.7658617138473878,,,,0.0007424486792115355,"{'0': 0.14969333820044994, '1': 0.837882262491583, '2': 0.012424446971179646}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2007,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.001074669708032161,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2007,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,83.05248394925974,2.395029539127362,14.552486511612901,14.251929654067373,0.3005568575455282,16.947516050740262,0.28740351729663133,0.4790059078254724,0.62765196439739,0.1331980853492376,0.1331980853492376,5.268971536853684e-09,0.436069135608534,,,,0.0012585094617008196,"{'0': 0.3939801827073097, '1': 0.5843877249852949, '2': 0.021632119706047608}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2008,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.5,0.2780719051126377,0.2780719051126377,0.0,1.0,,,,0.001248566592039424,"{'1': 0.5, '2': 0.5}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2008,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,81.98887078814619,1.6260522834765614,16.385076928377256,16.097473121180357,0.2876038071968985,18.011129211853817,0.19512634394098213,0.3252104566953123,0.9481087873650447,0.09043189125581647,0.09043189125581647,1.3446883615145019e-08,0.28412439830659814,,,,0.0010638432469077465,"{'0': 0.3668181523680687, '1': 0.3182547680512285, '2': 0.3149270096569082}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2009,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.0001410738223057706,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2009,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,83.14135782705979,2.4344154567191367,14.424226716221067,14.157401436967877,0.2668252792531902,16.858642172940204,0.29212992815160616,0.48688309134382735,0.8385812487390533,0.13538850877710842,0.13538850877710842,1.4104867246400588e-08,0.44876540386568464,,,,0.0005172547588699928,"{'0': 0.20257088541984558, '1': 0.7562768337306361, '2': 0.04115220750420854}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2010,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,,,,0.0004728128842543811,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,odits_style,2010,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,85.99106585492788,4.389949325712116,9.618984819359996,9.464119901296613,0.15486491806338343,14.00893414507211,0.5267940049351694,0.8779898651424232,0.9117441259551656,0.24414431446974127,0.24414431446974127,1.6509560675824165e-08,0.8558665507039832,,,,0.0005620952903453284,"{'0': 0.09794379957020283, '1': 0.8923681032049977, '2': 0.009688011375084014}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': False, 'belief_calibration': False, 'partner_response_prediction_loss': True}"
active_only,pace_aux,2001,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,0.8,0.3302378255759869,0.07151612192392354,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2001,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,85.03751201028092,3.7955154374077895,11.166972552311284,10.890763437516375,0.2762091147949093,14.962487989719074,0.45546182812418123,0.7591030874815579,0.9552905208177657,0.21108524171288207,0.21108524171288207,4.685529507121909e-09,0.7196445728972743,0.7277309384268441,0.37742210506603335,0.0476690002563749,,"{'0': 0.17384931817650795, '1': 0.6970108915587254, '2': 0.1291398146295201}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2002,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,0.8,0.33800788091690587,0.09488684237003331,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2002,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,84.1103562161054,3.1566702538587594,12.732973530035846,12.423990938316248,0.3089825917195981,15.889643783894606,0.37880045308418764,0.6313340507717519,0.8009985001120368,0.1755562622605798,0.1755562622605798,4.3502185657159265e-09,0.5871937451579144,0.6894002039209572,0.40155598036281515,0.06728202864483747,,"{'0': 0.2616785317659378, '1': 0.6756443911138146, '2': 0.06267705449911114}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2003,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,0.8,0.33005461940534186,0.06717548072338098,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2003,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,84.67889265682928,3.554899782696837,11.76620756047388,11.468240298497147,0.2979672619767335,15.321107343170716,0.4265879850751427,0.7109799565393674,1.0788322909331283,0.19770355101180215,0.19770355101180215,2.144523494682296e-09,0.6684132366898966,0.713293981386049,0.3825970183504696,0.046316260821116464,,"{'0': 0.16544945165514946, '1': 0.5902687834535284, '2': 0.24428175373979993}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2004,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,0.8,0.3221934064665726,0.025378833711147353,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2004,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,86.32127631738426,4.607527897995423,9.071195784620313,8.941934130755437,0.12926165386487654,13.678723682615736,0.5529032934622282,0.9215055795990846,1.003770125935322,0.2562448120910429,0.2562448120910429,1.0441773576128291e-08,0.9030394739120372,0.7764517010283367,0.33790084412853627,0.02321639087629235,,"{'0': 0.058186618611216545, '1': 0.8798567454366903, '2': 0.06195669024931582}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2005,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,0.8,0.3258682549410379,0.05266509503126149,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2005,binary-role-allocation--active_only--identity,stochastic,exact_neural_policy_tree,85.53836752156165,4.077379533594675,10.384252944843666,10.214289461951374,0.16996348289229246,14.461632478438341,0.4892855269024313,0.8154759067189349,0.9057760906511917,0.22676093895478988,0.22676093895478988,3.294024920351947e-09,0.7911953602230933,0.7446427805801453,0.361806495255659,0.0509819002664357,,"{'0': 0.12816694006323814, '1': 0.8378900634801913, '2': 0.033943013585500156}","{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
active_only,pace_aux,2006,binary-role-allocation--active_only--identity,greedy,exact_neural_policy_tree,87.0,5.0,8.0,8.0,0.0,13.0,0.6,1.0,1.0,0.27807190511263774,0.27807190511263774,0.0,1.0,0.8,0.32909383737151887,0.06526992022991174,,{'1': 1.0},"{'policy_dri': True, 'active_frontier_distance': True, 'oracle_normalized_return': True, 'response_signature_accuracy': True, 'belief_calibration': True, 'partner_response_prediction_loss': False}"
